492,ISE 3.x Test Drive (ISETD)\nCisco Identity Services Engine (ISE) is a network-based Access Control and Policy Enforcement Platform that enables enterprises to enforce compliance\, enhance infrastructure security\, and streamline their service operations. The unique architecture of Cisco ISE allows enterprises to gather real-time contextual information from network devices (NADs)\, users and devices (Endpoints)\, the administrator can then use that information to make proactive governance decisions and enforce policies by tying identity to various network elements including access switches\, wireless LAN controllers (WLCs)\, virtual private network (VPN) gateways\, and data center switches. Cisco ISE is a key component of the Cisco Security Group Access Solution.\nIn this Test Drive we will discuss the key requirements customers have when looking for an Access Control System. We will discuss in depth the advantages the Cisco ISE solution offers such as full lifecycle Guest Access\, Profiling and Visibility\, Talos\, Px Grid\, etc.  We will also focus on new features such as Cisco Software Defined Access and the integration with Cisco DNA Center. We will setup and test a demo solution to show the features of ISE with real life equipment.
493,Cisco Security Training (SISE4)\nThe Implementing and Configuring Cisco Identity Services Engine (SISE) v4.0 course teaches you to deploy and use Cisco� Identity Services Engine (ISE) v3.x\, an identity and access control policy platform that simplifies the delivery of consistent\, highly secure access control across wired\, wireless\, and VPN connections. This 5-day hands-on course provides you with the knowledge and skills to implement and apply Cisco ISE capabilities to support use cases for Zero Trust security posture. These use cases include tasks such as policy enforcement\, profiling services\, web authentication and guest access services\, BYOD\, endpoint compliance services\, and Terminal Access Controller Access Control Server (TACACS+) device administration. Through hands-on practice via lab exercises\, you will learn how to use Cisco ISE to gain visibility into what is happening in your network\, streamline security policy management\, and contribute to operational efficiency. \nThis course helps you prepare to take the Implementing and Configuring Cisco Identity Services Engine (300-715 SISE) exam\, which leads to CCNP� Security and the Cisco Certified Specialist - Security Identity Management Implementation certifications. The course qualifies for 40 Cisco Continuing Education credits (CE) towards recertification.\nThis class will help you use Cisco ISE to:\nDevelop and implement SASE architecture\nUnderstand application of ISE capabilities towards development of a Zero Trust approach\nEnable BYOD and guest access\nCentrally configure and manage posture\, authentication\, and authorization services in a single web-based GUI console\nGain leading-edge career skills for high-demand job roles and responsibilities focused on enterprise security\nEarn 40 CE credits toward recertification
494,Cisco Security Architecture Workshop for Account Managers (ASAEAM)\nThis workshop prepares Account Managers and Teams for the 700-760 exam and teaches how to uncover Cisco security opportunities in the field across heterogeneous networking environments and position Cisco security solutions for business outcomes.
495,Troubleshooting Cisco Contact Center Enterprise (CCET)\nCCET\, Troubleshooting Cisco Contact Center Enterprise is a 2-day course focused on Day 2 support of a Packaged Contact Center Enterprise (PCCE) deployment by Tier 3 support personnel. Cisco� PCCE provides an enterprise-class contact center in a prepackaged deployment model that offers simplified deployment\, operation\, and maintenance. You will learn to identify the processes and tools used to diagnose common deployment issues so that support personnel can select optimal methods to resolve those issues.\nThis course will help you:\nLearn the troubleshooting techniques to maximize the benefits the prepackaged deployment model PCCE\nAnticipate and rectify possible deployment issues by learning the tools and processes that provide solutions for deployment issues\nThe course qualifies for 16 Cisco Continuing Education credits (CE) towards recertification. 
496,Cisco Catalyst 9k and DNA Center Programmability Workshop (9KSDAP)\nThis 2-day IT learning course covers DNA Center and the Cisco Catalyst 9000 Series switch programming. The student will learn how to create production solutions that run on or interact with IOS-XE on the Cisco Catalyst 9000 switches. They will learn how to use tools including DNA Center\, Yang Explorer\, Python\, and NetConf. The student will be able to describe use-cases and examples of the value of Catalyst 9000 programmability. The student will be able to use Python to communicate to Catalyst 9k\, and much more. Ideal candidates include anyone who has an interest in DNA Center and the Cisco Catalyst 9000 programming and automation.
497,Administering Webex Contact Center (AWXCC)\nAdministering Webex Contact Center (AWXCC) is a 4-day\, hands-on\, instructor-led training course intended for anyone requiring Day 2 support knowledge of the Webex Contact Center environment. This lab-intensive course enables learners to administer Webex Contact Center in a cloud-native environment.\nThe lab environment includes a production Webex Tenant environment and provides each learner with the individualized resources available within Webex Contact Center to gain experience at an individualized pace. Since the training and Customers� production environments are similar\, the positive impacts of the knowledge gained in the course will be immediately beneficial to attendees as well as the Webex Tenant organization being maintained.\nCourse topics include setting up accounts\, navigating the Contact Center Management Dashboard\, configuring basic Contact Routing Flows to establish the customer experience\, and performing day-to-day operational tasks.\nThe course also includes advanced features that focus on creating custom call queues\, defining contact attributes\, utilizing digital communication channels\, and creating a typical Call Center operating environment for Agents and Supervisors that incorporate Monitoring\, Recording\, and Reporting capabilities. Functional testing and problem isolation are included as a part of the lab environment itself.
498,Managing Enterprise Networks with Cisco Prime Infrastructure v3.7 (MENPI)\nIn this Cisco Prime Infrastructure training course\, you will learn how to design\, deploy\, operate\, and optimize enterprise networks with the Cisco Prime Infrastructure solution (PI).  Cisco Prime Infrastructure is part of a Unified Access solution that converges traditional wired and wireless networks into a single network management tool. The Managing Enterprise Networks labs put you in a realistic customer scenario and let you practice what you learned using Cisco Prime Infrastructure 3.7. This MENPI training course�s network management perspective has a heavier lean to the wired side of the network management. We suggest students have a working understanding of networks and networking terminology with regards to CCNA Routing and Switching. Find additional course material below. 
499,(TCDL)\nIntroduction\nCCNP Route\n0/00/0\nCCNP Route 2\n0/00/0\nCCNP Route 3\n0/00/0
500,Cisco ASA Security Training (ESAM)\nThe Cisco Express Security for Account Manager - Exam 700-551 (ESAM) covers the basic Cisco Security portfolio for a registered partner organization to acquire the Express Security specialization in the required AM role.
501,Implementing Cisco Application Centric Infrastructure - Advanced v1.2 (DCACIA) (DCACIA)\nThe Implementing Cisco Application Centric Infrastructure�Advanced (DCACIA) v1.2 course shows you how to integrate the capabilities of the Cisco� Nexus� 9000 Series Switches in Cisco Application Centric Infrastructure (Cisco ACI�) mode. You will learn how to configure and manage Cisco Nexus 9000 Series Switches in ACI mode providing enhanced management and policy framework\, along with the protocols used in the underlying fabric. The course also covers how to use Cisco ACI as a policy-driven solution that integrates software and hardware\, and how to implement Cisco ACI Multi-Pod and Nexus Dashboard Orchestrator (NDO) deployments. You will gain hands-on practice implementing advanced ACI capabilities such as Rogue Endpoint Feature\, Transit Routing\, VRF Route Leaking\, Contracts and Zoning Rules\, Policy Based Redirect to Layer 4�7 Service Node\, Multi-Pod Fabric and Cisco ACI� Nexus Dashboard Orchestrator.\nThe course qualifies for 40 Cisco Continuing Education credits (CE) towards recertification.\nThis course will help you:\nLearn best practices for implementing and managing Cisco Nexus 9000 Series Switches in Cisco ACI mode\nLeverage the integration software and hardware solutions to expand the capabilities of data center and cloud networks\nMaximize the benefits of an application-centric approach to deliver automation and flexibility in IT services\, and automate fabric deployment and configuration\nPrepare for 300-630 DCACIA exam which counts toward the CCNP Data Center certification
502,Implementing Cisco Application Centric Infrastructure in Multi-Fabric Deployments (DCACIM)\nThis intensive 2-day Cisco Application Centric Infrastructure (ACI) course will introduce students to the basic concepts behind Multi-Fabric topologies\, design and deployment. Through a combination of lecture and hands-on labs configuring ACI policy-based architecture\, students will learn the configuration and use cases behind Multi-Pod\, Multi-Site\, Remote Leaf\, Virtual Pod and ACI Mini-Fabric designs and recommended best practices.\nThe course will include intense hands-on labs of all the key functions necessary to bring up a working ACI Multi-Site fabric using ACI APIC simulators. Students will be provided with their own ACI APIC simulator and will work in pairs to create their own fabric and then join that fabric into a Multi-Site topology with their partner.
503,Collaboration SAAS (SAAS)\nCollaboration SaaS Authorization training provides an understanding of the most recent Cisco Webex solutions\, in order to design\, quote\, deploy and support the right Webex Platform solutions for any customer.
504,Cisco Unified Contact Center Training (AUCCE2)\nAdministering Cisco Unified Contact Center Enterprise Part 2 (AUCCE2) is an Advanced 5-day instructor-led course for system engineers and customers who will be involved with day 2 support of a UCCE solution deployed in a CVP comprehensive environment. This Cisco UCCE course gives the learner an understanding of the requirements\, resources and tools required to perform complex adds\, moves and changes in the inbound/outbound UCCE environment.\nThis course is intended for those performing advanced administration of the solution\, or who may be responsible for Level 2-3 support of the solution. The AUCCE Part 1 course or equivalent prior experience is a prerequisite for attending this course. The overall goal of this online Cisco IT class is to develop advanced administration of the solution by a deeper exposure into the technical operational requirements and the tools used to configure and ensure functionality. Learn more about Administering Cisco Unified Contact Center Enterprise Part 2 by NterOne below.\nThe course qualifies for 40 Cisco Continuing Education credits (CE) towards recertification. 
505,Programming for Network Engineers E-Learning (CPLL-PRNE)\nProgramming for Network Engineers\nLearn how you can manage a network more efficiently with Network Programmability and develop Python programming fundamental skills.\nProgramming for Network Engineers (PRNE) self-paced course is designed to equip you with fundamental skills in Python programming. You will learn to use Python basics to create useful and practical scripts with Netmiko to retrieve data and configure network devices. Upon completion of this course\, you should have a basic understanding of Python\, including the knowledge to create\, apply\, and troubleshoot simple network automation scripts. \nThe course qualifies for 24 Cisco Continuing Education credits (CE) towards recertification. \n                               This course will help you:\nExplain the need for network engineers to learn how to program\nExplain how programming relates to the journey into network automation and programmability\nCreate useful and practical scripts to retrieve data and configure network devices\nCreate\, apply\, and troubleshoot simple network automation scripts\nGain hands-on experience with Python programming\nThis new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs\, content review questions\, and graded Challenge labs and tests. This makes the learning experience hands-on\, increasing course effectiveness\, and provides students direct feedback on how well they have mastered the material. And gamification features are built in\, including earning badges and a leaderboard\, to encourage better performance.\nProgramming for Network Engineers v2.0 E-Learning
506,Using DUO to Support Secure Access Service Edge (CPLL-SDUO)\nUsing DUO to Support Secure Access Service Edge\nThe Using DUO to Support Secure Access Service Edge (SDUO) v1.0 bundle provides a high-level overview of Cisco Duo and explains how it protects software and systems with two-factor authentication (2FA). This bundle consists of two courses:\nApplying Cisco Duo Two-Factor Authentication for Application Protection\nIntegrating Cisco Duo with AnyConnect VPN for Remote Access\nThe first course will teach you to implement Cisco Duo to protect applications. The second course will teach you how to implement Cisco Duo to integrate with Cisco AnyConnect VPN using the Cisco Duo Authentication Proxy\, providing an extra layer of security for remote access VPNs. \nAfter completing this training\, you should be able to:\nDescribe the installation process of Cisco DUO on a smartphone\nEnable two-factor authentication to protect applications\nEnable two-factor authentication to protect the remote access VPN\nThis new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs\, content review questions\, and graded Challenge labs and tests. This makes the learning experience hands-on\, increasing course effectiveness\, and provides students direct feedback on how well they have mastered the material. And gamification features are built in\, including earning badges and a leaderboard\, to encourage better performance.\nUsing DUO to Support Secure Access Service Edge
507,(CUSTOM SOURCEFIRE)
508,Cisco IOS XR Broadband Network Gateway Implementation and Verification (IOSXR304)\nThe Cisco IOS XR Broadband Network Gateway Implementation and Verification (IOSXR304) course teaches you how to successfully deploy\, configure\, operate\, maintain\, and support a Cisco IOS� XR Broadband Network Gateway (BNG) solution. This course will show you how to implement and verify BNG on a Cisco IOS XR device to manage subscriber access. You will also learn how to implement and verify subscriber management functions\, including authentication\, authorization\, and accounting of subscriber sessions\, address assignment\, security\, policy management\, and Quality of Service (QoS).  
509,Implementing and Administering Cisco Solutions E-Learning (CPLL-CCNA)\nImplementing and Administering Cisco Solutions\nThe Implementing and Administering Cisco Solutions (CCNA) course teaches learners how to install\, operate\, configure\, and verify a basic IPv4 and IPv6 network\, including configuring a network components\, such as switch\, router\, and Wireless LAN Controller; managing network devices\, and identifying basic security threats. Today�s job roles are ever changing. The new CCNA will now cover wireless\, overview of SD-WAN\, DNA Center and Security threats.\nThe course qualifies for 30 Cisco Continuing Education Credits (CE). \nThe goal of the course is to provide learners with the knowledge and skills that are necessary to install\, configure\, and operate a small to medium-sized network. The objectives of this course include:\nIdentify the components of a computer network and describe their basic characteristics\nUnderstand the model of host-to-host communication\nDescribe the features and functions of the Cisco Internetwork Operating System (IOS�) software\nDescribe LANs and the role of switches within LANs\nDescribe Ethernet as the network access layer of TCP/IP and describe the operation of switches\nInstall a switch and perform the initial configuration\nDescribe the TCP/IP Internet layer\, IPv4\, its addressing scheme\, and subnetting\nDescribe the TCP/IP Transport layer and Application layer\nExplore functions of routing\nImplement basic configuration on a Cisco router\nExplain host-to-host communications across switches and routers\nIdentify and resolve common switched network issues and common problems associated with IPv4 addressing\nDescribe IPv6 main features and addresses\, and configure and verify basic IPv6 connectivity\nDescribe the operation\, benefits\, and limitations of static routing\nDescribe\, implement\, and verify Virtual Local Area Networks (VLANs) and trunks\nDescribe the application and configuration of inter-VLAN routing\nExplain the basics of dynamic routing protocols and describe components and terms of Open Shortest Path First (OSPF)\nExplain how Spanning Tree Protocol (STP) and Rapid Spanning Tree Protocol (RSTP) work\nConfigure link aggregation using EtherChannel\nDescribe the purpose of Layer 3 redundancy protocols\nDescribe basic WAN and VPN concepts\nDescribe the operation of Access Control Lists (ACLs) and their applications in the network\nConfigure Internet access using Dynamic Host Configuration Protocol (DHCP) clients and explain and configure Network Address Translation (NAT) on Cisco routers\nDescribe basic Quality of Service (QoS) concepts\nDescribe the concepts of wireless networks\, which types of wireless networks can be built\, and how to use Wireless LAN Controllers (WLCs)\nDescribe network and device architectures and introduce virtualization\nIntroduce the concept of network programmability and Software-Defined Networking (SDN) and describe smart network management solutions such as Cisco DNA Center�\, Software-Defined Access (SD-Access)\, and Software-Defined Wide Area Network (SD-WAN)\nConfigure basic IOS system monitoring tools\nDescribe the management of Cisco devices\nDescribe the current security threat landscape\nDescribe threat defense technologies\nImplement a basic security configuration of the device management plane\nImplement basic steps to harden network devices\nThis new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs\, content review questions\, and graded Challenge labs and tests. This makes the learning experience hands-on\, increasing course effectiveness\, and provides students direct feedback on how well they have mastered the material. And gamification features are built in\, including earning badges and a leaderboard\, to encourage better performance.\nImplementing and Administering Cisco Solutions E-Learning
510,Monitoring and Troubleshooting Network Performance using DNA Center with Assurance (DNACAM)\nMonitoring and Troubleshooting Network Performance using Cisco DNA Center with Assurance is a 3-day course which provides students with the skills to implement\, monitor\, troubleshoot\, and remediate network infrastructure\, applications\, and devices using Cisco DNA Center Assurance tools and techniques.
511,Cisco NSO Advance Python Programmers (NSO300) v4.0 (CPLL-NSO300)\nCisco NSO Advance Python Programmers v4.0\nNSO300\, Cisco NSO Advance Python Programmers v4.0 self-paced course continues the learning journey of the NSO Essentials for Programmers and Network Architects (NSO201) v4.1 course with NSO to include customizing templates with Python programming\, Docker deployment\, and Nano services. You will learn to create advanced services using the NSO application framework and Python scripting with both new and existing Layer 3 Multiprotocol Label Switching (MPLS) VPN services. You will also learn how to manage and scale these services to reduce operation consumption\, and increase both security and available physical space\, since virtualized network functions (VNFs) replace physical hardware. You will use Network Functions Virtualization (NFV) orchestration features\, and Cisco Elastic Services Controller (ESC) to manage virtualized network functions.\nThe course qualifies for 50 Cisco Continuing Education Credits (CE) towards recertification.\nThis course will help you:\nTailor a Cisco Network Services Orchestrator solution for your organization\nManage virtualized network functions (VNFs) automated\, efficient\, and dynamic network functioning\nThis new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs\, content review questions\, and graded Challenge labs and tests. This makes the learning experience hands-on\, increasing course effectiveness\, and provides students direct feedback on how well they have mastered the material. And gamification features are built in\, including earning badges and a leaderboard\, to encourage better performance.\nCisco NSO Advance Python Programmers v4.0 E-Learning
512,Cisco SDA and ISE Integration (SDAISE)\nSD-Access is Cisco�s Next Generation campus networking solution that simplifies management\, automation\, and improves security implications.\nWho (People)\, what (Devices)\, when (Time) and where (Location) are questions we would like answered when working with users and devices! These questions are answered within a single pane of glass known as the Cisco Identity Services Engine (ISE). Once users and devices are identified we often segment these groups for management purposes. Cisco's Digital Networks Architecture Center (DNAC) is a means of configuring and maintaining that segmentation using software defined access. DNA Center is not limited to configuration changes. DNA Center also provides a policy-based approach to services that support the network such as NTP\, DNS\, DHCP. In this course\, you integrate ISE and DNAC which gives you the ability to manage physical devices\, logical segmentation\, IP\, transport rules as well as Authentication\, Authorization and Accounting (AAA) of users and devices along with an overview and introduction to SD-Access and DNA Center.
513,Configuring VXLANs on Cisco Nexus 9000 Series Switches (DCVX9K)\nThe Configuring VXLANs on Cisco Nexus 9000 Series Switches (DCVX9K) course shows you how to deploy Virtual Extensible LAN (VXLAN) on the Cisco Nexus� 9000 Series Switches. Through expert instruction and hands-on lab exercises\, you will learn how to implement Border Gateway Protocol (BGP)\, VXLAN\, and Ethernet VPN (EVPN)\, and to monitor and troubleshoot VXLAN operation.  
514,Implementing the Cisco NCS540 Series Routers (NCS540HWE)\nImplementing the Cisco NCS540 Series Routers training is a 5-day course designed for network professionals to learn how to deploy Cisco NCS 540 Series routers in their network environment. Topics covered include understanding the features and functions of the Cisco NCS 540 Series platforms\, system architecture\, services implementation\, Quality of Service (QoS)\, and system security\, along with the utilization of model-driven telemetry and programmability.
515,Configuring Cisco Unified Computing System v1.0 (CPLL-DCCUCS)\nConfiguring Cisco Unified Computing System v1.0\nThe Configuring Cisco Unified Computing System (DCCUCS) self-paced course shows you how to deploy\, secure\, operate\, and maintain Cisco Unified Computing System� (Cisco UCS�) B-Series blade servers\, Cisco UCS C-Series\, and S-Series rack servers for use in data centers. You will learn how to implement management and orchestration software for Cisco UCS. You will gain hands-on practice configuring and implementing key features of Cisco UCS\, Cisco UCS Director\, Cisco UCS Manager and Cisco Intersight�. \nThis course will help you:\nAcquire in-depth experience implementing and maintaining Cisco UCS servers to help you accelerate and provide robust UCS deployments\nGain knowledge and skills through Cisco�s unique combination of lessons and hands-on practice using enterprise-grade Cisco learning technologies\, data center equipment\, and software\nThe course qualifies for 24 Cisco Continuing Education credits (CE) towards recertification. \nThis new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs\, content review questions\, and graded Challenge labs and tests. This makes the learning experience hands-on\, increasing course effectiveness\, and provides students direct feedback on how well they have mastered the material. And gamification features are built in\, including earning badges and a leaderboard\, to encourage better performance.\nConfiguring Cisco Unified Computing System E-Learning
516,Catalyst Center (formerly DNAC) and SD-Access Training (SDAINT)\nIntroduction to Cisco SD-Access and Catalyst Center (formerly DNA Center) offer Cisco�s next-generation programmable digital network to help automate common network access security features and streamline the redundant\, complex configuration required to allow different groups of users access to the network infrastructure. This 2-day network security training course allows network administrators to quickly allow differentiated access for end users on the network while allowing the network to react automatically to day zero and other types of attacks using integration with Cisco ISE for Policy Enforcement with Cisco Catalyst Center (formerly DNA Center).\nThe course qualified for 21 Cisco Continuing Education Credits (CE).
517,Cisco Unified Contact Center Training (ASCCX)\nAdvanced Scripting for Cisco Unified Contact Center Express (ASCCX) v8.0 is a 5-day training program that builds on the knowledge base and scripting experience learned in the UCCX class\, the student will explore more advanced techniques in scripting and overall Cisco Unified CCX functionality. In this Cisco ASCCX IT training class\, students implement features that extend the functionality of Cisco Unified CCX using many of the tools that are already available in the premium version of the product. Expect to spend time exploring the Agent Desktop Interface\, Desktop Administrator and the Desktop Workflow Administrator to invoke behaviors that involve Third Party applications and web based apps like Web Callback Option and Leave a Message in Queue. There will be a major focus on Scripting and Subsystem management. Learn more about Advance Scripting for Cisco Unified Contact Center Express below\, and be sure to browse our full selection of Cisco training courses today.
518,Cisco Optical Technology Advanced v2.0 E-Learning (CPLL-OPT300)\nCisco Optical Technology Advanced v2.0\nIn this self-paced course\, Cisco Optical Technology Advanced (OPT300) v2.0\, gives students the skills they need to deploy advanced features of the Cisco� Optical Networking Services (ONS) 15454 Multiservice Transport Platform (MSTP) and Cisco Network Convergence System (NCS) 2000 Series. In this course you�ll learn to how to use the Cisco Transport Planner Design Tool to create network topologies and advanced network topologies. You will learn how to use advanced Dense Wavelength Division Multiplexing (DWDM) features such as G.709 encapsulation\, generic framing protocol G.7041\, Layer 1 circuits\, Quality of Service (QoS)\, crossponder networks using T1 over Ethernet\, and encryption.\nThe course also covers the following cards: Cisco ONS 15454 80-Channel Wavelength Cross-Connect (WXC)\, 100-Gbps transponder\, 10-Gbps muxponder and transponder\, 10-Gbps enhanced data multiplexer\, any-rate muxponder and crossponder\, 10-Gigabit Ethernet Xponders 10GE-XP and enhanced GEXP\, 100-Gbps and 200-Gbps transponder and muxponder\, 10-Gbps network encryption cards\, and the Cisco NCS 2000 400 Gbps Xponder Card.\nUpon completing this course\, the learner will be able to meet these overall objectives:\nPerform the ONS 15454 MSTP node turn-up procedure\nDescribe first generation mesh topologies\nDescribe the Optical Channel Network Connection (OCHNC) prerequisite requirements for provisioning circuits in an ONS 15454 MSTP network\nDescribe the ONS MSTP advanced protocols\nDescribe the OCHNC circuit provisioning for Single Module (SM) Reconfigurable Optical Add-Drop Multiplexer (ROADM) rings\nDescribe the Any-Rate Muxponder Crossponder (AR MXP/XP) cards\nDescribe how the Pseudo Command Line can be used to configure muxponder cards\nIdentify the advantages G.709 encapsulation brings to optical transponder cards\nInstall and provision the Any Rate cards\nDescribe the 100-Gbps and 200-Gbps cards\nDescribe the NCS 2000 400-Gbps Xponder line card and how it is configured\nDescribe the SM ROADM (SMR)-based configurations\nDescribe the 10-Gbps transponder and muxponder cards\nList the 10GE_XP and GE_XP card options\nDescribe ingress policing and basic egress queuing strategies\, and implement the customer QoS scheme into the ONS 15454 crossponder network\nIdentify the principles of Ethernet related to the operation of Cisco optical networking products\nConfigure the 10GE_XP/XPE and GE_XP/XPE cards\, install Layer 1 circuits\, and read the performance counters for Layer 1 Gigabit Ethernet circuits\nTurn up an encrypted network and test to ensure that information being passed is secure\nAdd a node to an existing DWDM ring\nDescribe problems with interconnecting circuits between rings\, the ONS 15454 MSTP 80-channel manual Multiring feature\, and hardware components\nDescribe the ONS 15454 MSTP Troubleshooting Guide\nThis new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs\, content review questions\, and graded Challenge labs and tests. This makes the learning experience hands-on\, increasing course effectiveness\, and provides students direct feedback on how well they have mastered the material. And gamification features are built in\, including earning badges and a leaderboard\, to encourage better performance.\nCisco Optical Technology Advanced v2.0 E-Learning
519,Planning and Deploying SD-Access Fundamentals E-Learning (CPLL-CSDAFND)\nPlanning and Deploying SD-Access Fundamentals\nThe Planning and Deploying SD-Access Fundamentals (for Customers) (CUST-SDA-FUND) self-paced course focuses on deploying the Cisco Software-Defined Access (SD-Access) solution from the ground up. It starts with how to integrate Cisco Identity Services Engine (ISE) and Cisco DNA Center� and ends with end-to-end troubleshooting and using Cisco DNA�Assurance to monitor and troubleshoot endpoint and fabric issues. The �expert in a box� approach uses Cisco solution experts to walk you step by step through building the SD-Access solution for wired and wireless campus networks\, as well as adding advanced functionality such as micro-segmentation and multicast. High points include presentations and discussions from the engineers who developed and deploy SD-Access as well as incremental lab demonstrations of each configuration element they discuss.\nThe course qualifies for 18 Cisco Continuing Education credits (CE) towards recertification. \nThis new Cisco self-paced course is designed to be as effective as classroom training. Course content is presented in easily-consumable segments via both Instructor Video and text. Interactivity is enabled through Discovery Labs\, content review questions\, and graded Challenge labs and tests. This makes the learning experience hands-on\, increasing course effectiveness\, and provides students direct feedback on how well they have mastered the material. And gamification features are built in\, including earning badges and a leaderboard\, to encourage better performance.\nPlanning and Deploying SD-Access Fundamentals E-Learning
520,Implementing Cisco Enterprise Wireless Networks (ENWLSI)\nThe Implementing Cisco Enterprise Wireless Networks (ENWLSI) training helps you implement network settings to provide a secure wireless network infrastructure and troubleshoot any related issues. The goal of this 5-day instructor-led training is to prepare you to secure and implement the wireless infrastructure\, and use Cisco Identity Service Engine (ISE)\, Cisco Prime Infrastructure (PI)\, Cisco DNA Center\, Cisco Spaces\, and Cisco Connect Mobile Experience to monitor and troubleshoot network issues. This training provides you with hands-on labs to reinforce concepts including deploying Cisco Catalyst 9800 Wireless Controller Release IOS XE Bengaluru 17.6.3\, Cisco Digital Network Architecture (DNA) Center Release 2.3.3\, Cisco Prime Infrastructure Release 3.5\, Cisco Spaces\, Cisco CMX Release 10.5\, features\, and Cisco Identity Services Engine (ISE) Release 3.0. \n\nThis training prepares you for the 300-430 ENWLSI: Implementing Cisco Enterprise Wireless Networks exam. If passed\, you earn the Cisco Certified Specialist � Enterprise Wireless Implementation certification and satisfy the concentration exam requirement for the CCNP Enterprise certification. \n\nThe course qualifies for 40 Cisco Continuing Education credits (CE) towards recertification.\nThis course will help you:\nUse Cisco Identity Services Engine\, Cisco Prime Infrastructure\, and Cisco Connect Mobile Experience to streamline network management\, improve operations efficiency\, and enhance consistency of network services\nImplement\, secure\, and configure a tailored Cisco wireless network infrastructure
521,Cisco Network Training (PNROPS)\nCisco Network Registrar Administration and Operations is a 3-day Cisco Network training course designed for network administrator and technical personnel involved in IP Address Management through DHCP and DNS protocols and tools in a Service Provider Network\, based on Cisco Network Registrar version 8.3. The main focus of the Cisco Network training class is on daily operations\, monitoring and troubleshooting. Training includes terminology\, concepts and core protocol functionality for DHCP\, DNS\, DOCSIS\, Packet Cable and TFTP\, complementing lectures and discussions with hands-on labs. Ideal candidates for this Cisco Network learning course include IP network administrators\, designers\, system engineers\, and NOC personnel. Find additional course details below. 
522,CCIE Route and Switch Written Training (CCIERSW)\nCCIE Route and Switch Written (CCIERSW) preparation course is a five-day course that prepares the student for the written exam portion of the CCIE certification test: Routing and Switching written exam (#350-001). Each student should have already obtained the CCNP� certification and have at least one to two years of Cisco networking experience. While there are no required prerequisites for CCIE certification\, candidates are required to pass a written qualification exam along with a lab exam. Once this is completed\, students will grasp troubleshooting techniques related to setting complex networks to appropriate specifications.  Learn more about CCIE Routing and Switching\, Cisco learning\, and certification course content below.
523,Implementing Cisco Application Centric Infrastructure with Virtual Reality (DCACIVR (DCACI v1.1 + VR))\nThis hands-on lab\, virtual reality-enabled course immerses learners to ACI (Application Centric Infrastructure) in its latest 5.x release and discusses architecture\, functionality\, and new features for EN\, Service Provider\, Multi-cloud\, 5G\, and IoT. Learners will examine how ACI is implemented greenfield and in parallel with traditional networks. You will also learn to analyze and leverage metrics to demonstrate and recognize the value of operational efficiency at scale.
903,91-163: Microsoft Excel 2021 � Part 1 (91-163)\nOrganizations the world over rely on information to make sound decisions regarding all manner of affairs. But with the amount of available data growing on a daily basis\, the ability to make sense of all of that data is becoming more and more challenging. Fortunately\, this is where the power of Microsoft� Office Excel� 2021 can help. Excel can help you organize\, calculate\, analyze\, revise\, update\, and present your data in ways that will help the decision makers in your organization steer you in the right direction. It will also make these tasks much easier for you to accomplish\, and in much less time\, than if you used traditional pen-and-paper methods or non-specialized software. This course aims to provide you with a foundation for Excel knowledge and skills\, which you can build upon to eventually become an expert in data manipulation.
